VO0001,1,8888826016175,2
VO0001,1,7702018017515,6
VO0001,2,4902430508339,1
VO0001,3,4902430733298,1
VO0001,4,D50396,12
VO0001,4,D92492,2
VO0001,4,D69537,1
VO0001,4,D44411,10
VO0001,4,D69536,78
VO0001,4,D48361,29
VO0001,4,D50406,30
VO0001,4,D58076,35
VO0001,4,D54965,10
VO0001,4,8993176131208,11
VO0001,5,D44373,9
VO0001,5,D53520,1
VO0001,5,D3107,2
VO0001,5,4902430393126,12
VO0001,5,4987176600554,6
VO0001,5,4987176008718,6
VO0001,5,4987176000552,6
VO0001,5,8998667100312,23
VO0001,5,8994591080010,10
VO0001,5,8994591070066,3
VO0001,5,8994591070011,1
VO0001,6,D50395,2
VO0001,6,D50405,5
VO0001,6,D67313,2
VO0001,6,d54966,4
VO0001,6,D44376,77
VO0001,6,D53357,2
VO0001,6,D90045,10
VO0001,7,8997021870540,1
VO0001,7,8997021871493,8
VO0001,7,8993176120035,28
VO0001,7,8993176120028,15
VO0001,7,8993176111415,9
VO0001,7,8993176110111,18
VO0001,7,8993176111477,18
VO0001,7,8993176110104,3
VO0001,7,8993176111514,19
VO0001,8,8995179101035,18
VO0001,8,8997021871516,12
VO0001,8,8997021870151,25
VO0001,8,8997021870236,35
VO0001,8,8997021870137,37
VO0001,8,8997021870052,30
VO0001,8,8997021870090,31
VO0001,8,8997021870250,46
VO0001,8,8997034910103,6
VO0001,9,8992772613071,10
VO0001,9,8992772613088,24
VO0001,9,8992772613064,24
VO0001,9,4540104932082,8
VO0001,9,8888021300116,23
VO0001,9,8886022910266,16
VO0001,9,8886022920258,9
VO0001,9,8999002319659,12
VO0001,9,8999002309650,6
VO0001,9,8999002319659,12
VO0001,9,8886022920111,5
VO0001,9,8999002245651,5
VO0001,9,8886022940379,1
VO0001,9,8999002672129,9
VO0001,9,8887549599491,8
VO0001,9,8999002525012,12
VO0001,9,8999002584057,11
VO0001,10,8992772663090,11
VO0001,10,B86350,4
VO0001,10,B8492,2
VO0001,10,8993176812312,15
VO0001,10,8994757003983,6
VO0001,10,B76668,2
VO0001,10,8997233001077,25
VO0001,11,D47641,34
VO0001,11,D47636,12
VO0001,11,D88966,17
VO0001,11,D69535,41
VO0001,11,D50417,47
VO0001,11,D91717,35
VO0001,12,8993176111392,23
VO0001,12,8993176803099,15
VO0001,12,8993176803105,24
VO0001,12,8993176111378,6
VO0001,12,8993176720563,11
VO0001,12,8993365011007,11
VO0001,12,8993365010628,14
VO0001,12,8993365010604,10
VO0001,12,8993365010642,9
VO0001,13,8993176110098,16
VO0001,13,8993176110081,3
VO0001,13,8993176720884,5
VO0001,13,8993176110067,6
VO0001,14,8998667400252,16
VO0001,14,8998667400276,21
VO0001,14,8998667400924,12
VO0001,14,8998667401051,4
VO0001,14,8998667400269,7
VO0001,14,8998667400283,11
VO0001,14,8998667401051,7
VO0001,14,8998667400931,12
VO0001,14,8998667400696,10
VO0001,14,8998667401068,12
VO0001,14,8998667400948,3
VO0001,14,8998667400726,12
VO0001,14,8998667400719,23
VO0001,15,8995179101066,10
VO0001,15,8995179100199,15
VO0001,15,8995179100182,19
VO0001,15,8995179100175,14
VO0001,15,8995179100090,6
VO0001,15,8995179100106,5
VO0001,15,8995179100113,10
VO0001,15,8995179101042,7
VO0001,16,8993417225116,20
VO0001,16,8993417225215,20
VO0001,16,8888103003492,8
VO0001,16,8998103101071,12
VO0001,16,8995179101219,9
VO0001,16,007916248854,23
VO0001,16,007916248847,40
VO0001,16,007916248830,15
VO0001,16,007916248823,26
VO0001,17,B52227,12
VO0001,17,B0383,12
VO0001,17,B43798,24
VO0001,17,B94944,12
VO0001,17,B0385,6
VO0001,17,B24255,6
